cbsa,state_code,zip,state_abrv,cbsa_name,zipname,pop10
10580,36,12833,NY,"Albany-Schenectady-Troy, NY (Metro)","Greenfield Center, NY",4401
10580,36,12835,NY,"Albany-Schenectady-Troy, NY (Metro)","Hadley, NY",2555
10580,36,12850,NY,"Albany-Schenectady-Troy, NY (Metro)","Middle Grove, NY",2835
10580,36,12859,NY,"Albany-Schenectady-Troy, NY (Metro)","Porter Corners, NY",2220
10580,36,12863,NY,"Albany-Schenectady-Troy, NY (Metro)","Rock City Falls, NY",533
10580,36,12866,NY,"Albany-Schenectady-Troy, NY (Metro)","Saratoga Springs, NY",36915
10580,36,12871,NY,"Albany-Schenectady-Troy, NY (Metro)","Schuylerville, NY",4084
10580,36,12884,NY,"Albany-Schenectady-Troy, NY (Metro)","Victory, NY",486
10580,36,13459,NY,"Albany-Schenectady-Troy, NY (Metro)","Sharon Springs, NY",2130
10580,36,99999,NY,"Albany-Schenectady-Troy, NY (Metro)",99999,0
10620,37,28001,NC,"Albemarle, NC (Micro)","Albemarle, NC",26760
10620,37,28009,NC,"Albemarle, NC (Micro)","Badin, NC",1121
10620,37,28071,NC,"Albemarle, NC (Micro)","Gold Hill, NC",162
10620,37,28097,NC,"Albemarle, NC (Micro)","Locust, NC",5173
10620,37,28107,NC,"Albemarle, NC (Micro)","Midland, NC",73
10620,37,28109,NC,"Albemarle, NC (Micro)","Misenheimer, NC",387
10620,37,28124,NC,"Albemarle, NC (Micro)","Mount Pleasant, NC",607
10620,37,28127,NC,"Albemarle, NC (Micro)","New London, NC",5806
10620,37,28128,NC,"Albemarle, NC (Micro)","Norwood, NC",7476
10620,37,28129,NC,"Albemarle, NC (Micro)","Oakboro, NC",5399
10620,37,28137,NC,"Albemarle, NC (Micro)","Richfield, NC",2388
10620,37,28163,NC,"Albemarle, NC (Micro)","Stanfield, NC",5233
10660,27,55912,MN,"Albert Lea, MN (Micro)","Austin, MN",536
10660,27,55917,MN,"Albert Lea, MN (Micro)","Blooming Prairie, MN",224
10660,27,55953,MN,"Albert Lea, MN (Micro)","Lyle, MN",19
10660,27,56007,MN,"Albert Lea, MN (Micro)","Albert Lea, MN",21228
10660,27,56009,MN,"Albert Lea, MN (Micro)","Alden, MN",1613
10660,27,56016,MN,"Albert Lea, MN (Micro)","Clarks Grove, MN",1096
10660,27,56020,MN,"Albert Lea, MN (Micro)","Conger, MN",115
10660,27,56026,MN,"Albert Lea, MN (Micro)","Ellendale, MN",451
10660,27,56029,MN,"Albert Lea, MN (Micro)","Emmons, MN",744
10660,27,56032,MN,"Albert Lea, MN (Micro)","Freeborn, MN",313
10660,27,56035,MN,"Albert Lea, MN (Micro)","Geneva, MN",546
10660,27,56036,MN,"Albert Lea, MN (Micro)","Glenville, MN",1959
10660,27,56042,MN,"Albert Lea, MN (Micro)","Hartland, MN",720
10660,27,56043,MN,"Albert Lea, MN (Micro)","Hayward, MN",486
10660,27,56045,MN,"Albert Lea, MN (Micro)","Hollandale, MN",813
10660,27,56072,MN,"Albert Lea, MN (Micro)","New Richland, MN",57
10660,27,56089,MN,"Albert Lea, MN (Micro)","Twin Lakes, MN",155
10660,27,56097,MN,"Albert Lea, MN (Micro)","Wells, MN",180
10700,1,35016,AL,"Albertville, AL (Micro)","Arab, AL",14585
10700,1,35087,AL,"Albertville, AL (Micro)","Joppa, AL",119
10700,1,35175,AL,"Albertville, AL (Micro)","Union Grove, AL",3882
10700,1,35747,AL,"Albertville, AL (Micro)","Grant, AL",5901
10700,1,35754,AL,"Albertville, AL (Micro)","Laceys Spring, AL",70
10700,1,35755,AL,"Albertville, AL (Micro)","Langston, AL",318
10700,1,35760,AL,"Albertville, AL (Micro)","New Hope, AL",186
10700,1,35769,AL,"Albertville, AL (Micro)","Scottsboro, AL",1772
10700,1,35776,AL,"Albertville, AL (Micro)","Woodville, AL",388
10700,1,35950,AL,"Albertville, AL (Micro)","Albertville, AL",20826
10700,1,35951,AL,"Albertville, AL (Micro)","Albertville, AL",11178
10700,1,35957,AL,"Albertville, AL (Micro)","Boaz, AL",13447
10700,1,35962,AL,"Albertville, AL (Micro)","Crossville, AL",429
10700,1,35975,AL,"Albertville, AL (Micro)","Groveoak, AL (PO Boxes)",96
10700,1,35976,AL,"Albertville, AL (Micro)","Guntersville, AL",15891
10700,1,35980,AL,"Albertville, AL (Micro)","Horton, AL",3931
10740,35,87001,NM,"Albuquerque, NM (Metro)","San Felipe Pueblo, NM",3684
10740,35,87002,NM,"Albuquerque, NM (Metro)","Belen, NM",22517
10740,35,87004,NM,"Albuquerque, NM (Metro)","Bernalillo, NM",10136
10740,35,87006,NM,"Albuquerque, NM (Metro)","Bosque, NM",284
10740,35,87008,NM,"Albuquerque, NM (Metro)","Cedar Crest, NM",2552
10740,35,87013,NM,"Albuquerque, NM (Metro)","Cuba, NM",3522
10740,35,87014,NM,"Albuquerque, NM (Metro)","Cubero, NM",2
10740,35,87015,NM,"Albuquerque, NM (Metro)","Edgewood, NM",4238
10740,35,87016,NM,"Albuquerque, NM (Metro)","Estancia, NM",3730
10740,35,87018,NM,"Albuquerque, NM (Metro)","Counselor, NM",522
10740,35,87022,NM,"Albuquerque, NM (Metro)","Isleta Village Proper, NM",907
10740,35,87023,NM,"Albuquerque, NM (Metro)","Jarales, NM",665
10740,35,87024,NM,"Albuquerque, NM (Metro)","Jemez Pueblo, NM",2214
10740,35,87025,NM,"Albuquerque, NM (Metro)","Jemez Springs, NM",1237
10740,35,87026,NM,"Albuquerque, NM (Metro)","Laguna, NM",2172
10740,35,87027,NM,"Albuquerque, NM (Metro)","La Jara, NM",309
10740,35,87031,NM,"Albuquerque, NM (Metro)","Los Lunas, NM",44075
10740,35,87032,NM,"Albuquerque, NM (Metro)","McIntosh, NM",291
10740,35,87035,NM,"Albuquerque, NM (Metro)","Moriarty, NM",7166
10740,35,87036,NM,"Albuquerque, NM (Metro)","Mountainair, NM",1846
10740,35,87041,NM,"Albuquerque, NM (Metro)","Peña Blanca, NM",881
10740,35,87042,NM,"Albuquerque, NM (Metro)","Peralta, NM",3644
10740,35,87043,NM,"Albuquerque, NM (Metro)","Placitas, NM",5052
10740,35,87044,NM,"Albuquerque, NM (Metro)","Ponderosa, NM",387
10740,35,87046,NM,"Albuquerque, NM (Metro)","Regina, NM",138
10740,35,87047,NM,"Albuquerque, NM (Metro)","Sandia Park, NM",4679
10740,35,87048,NM,"Albuquerque, NM (Metro)","Corrales, NM",8682
10740,35,87052,NM,"Albuquerque, NM (Metro)","Santo Domingo Pueblo, NM",3182
10740,35,87053,NM,"Albuquerque, NM (Metro)","Zia Pueblo, NM",998
10740,35,87059,NM,"Albuquerque, NM (Metro)","Tijeras, NM",9604
10740,35,87061,NM,"Albuquerque, NM (Metro)","Torreon, NM",371
10740,35,87063,NM,"Albuquerque, NM (Metro)","Willard, NM",323
10740,35,87068,NM,"Albuquerque, NM (Metro)","Bosque Farms, NM",4755
10740,35,87070,NM,"Albuquerque, NM (Metro)","Clines Corners, NM",42
10740,35,87072,NM,"Albuquerque, NM (Metro)","Cochiti, NM",660
10740,35,87083,NM,"Albuquerque, NM (Metro)","Cochiti Lake, NM",569
10740,35,87102,NM,"Albuquerque, NM (Metro)","Albuquerque, NM",21204
10740,35,87104,NM,"Albuquerque, NM (Metro)","Albuquerque, NM",12123
10740,35,87105,NM,"Albuquerque, NM (Metro)","South Valley, NM",57680
10740,35,87106,NM,"Albuquerque, NM (Metro)","Albuquerque, NM",27013
10740,35,87107,NM,"Albuquerque, NM (Metro)","Albuquerque, NM",31183
10740,35,87108,NM,"Albuquerque, NM (Metro)","Albuquerque, NM",38647
10740,35,87109,NM,"Albuquerque, NM (Metro)","Albuquerque, NM",40432
10740,35,87110,NM,"Albuquerque, NM (Metro)","Albuquerque, NM",38587
10740,35,87111,NM,"Albuquerque, NM (Metro)","Albuquerque, NM",56490
10740,35,87112,NM,"Albuquerque, NM (Metro)","Albuquerque, NM",43584
10740,35,87113,NM,"Albuquerque, NM (Metro)","Albuquerque, NM",14477
10740,35,87114,NM,"Albuquerque, NM (Metro)","Albuquerque, NM",61623
10740,35,87116,NM,"Albuquerque, NM (Metro)","Albuquerque, NM",4117
10740,35,87117,NM,"Albuquerque, NM (Metro)","Albuquerque, Kirtland Afb, NM",310
10740,35,87120,NM,"Albuquerque, NM (Metro)","Albuquerque, NM",58023
10740,35,87121,NM,"Albuquerque, NM (Metro)","Albuquerque, NM",76721
10740,35,87122,NM,"Albuquerque, NM (Metro)","Albuquerque, NM",17977
10740,35,87123,NM,"Albuquerque, NM (Metro)","Albuquerque, NM",41468
10740,35,87124,NM,"Albuquerque, NM (Metro)","Rio Rancho, NM",51404
10740,35,87144,NM,"Albuquerque, NM (Metro)","Rio Rancho, NM",37719
10740,35,88301,NM,"Albuquerque, NM (Metro)","Carrizozo, NM",39
10740,35,88318,NM,"Albuquerque, NM (Metro)","Corona, NM",58
10740,35,88321,NM,"Albuquerque, NM (Metro)","Encino, NM",160
10740,35,99999,NM,"Albuquerque, NM (Metro)",99999,2
10760,1,35010,AL,"Alexander City, AL (Micro)","Alexander City, AL",19185
10760,1,35072,AL,"Alexander City, AL (Micro)","Goodwater, AL",552
10760,1,35089,AL,"Alexander City, AL (Micro)","Kellyton, AL",735
10760,1,36078,AL,"Alexander City, AL (Micro)","Tallassee, AL",4737
10760,1,36255,AL,"Alexander City, AL (Micro)","Cragford, AL",18
10760,1,36256,AL,"Alexander City, AL (Micro)","New Site, AL",1554
10760,1,36276,AL,"Alexander City, AL (Micro)","Wadley, AL",64
10760,1,36850,AL,"Alexander City, AL (Micro)","Camp Hill, AL",2294
10760,1,36853,AL,"Alexander City, AL (Micro)","Dadeville, AL",8269
10760,1,36861,AL,"Alexander City, AL (Micro)","Jacksons Gap, AL",3264
10760,1,36866,AL,"Alexander City, AL (Micro)","Notasulga, AL",887
10760,1,36879,AL,"Alexander City, AL (Micro)","Waverly, AL",57
10780,22,70656,LA,"Alexandria, LA (Metro)","Pitkin, LA",571
10780,22,71301,LA,"Alexandria, LA (Metro)","Alexandria, LA",22859
10780,22,71302,LA,"Alexandria, LA (Metro)","Alexandria, LA",15049
10780,22,71303,LA,"Alexandria, LA (Metro)","Alexandria, LA",21015
10780,22,71325,LA,"Alexandria, LA (Metro)","Cheneyville, LA",1056
10780,22,71328,LA,"Alexandria, LA (Metro)","Deville, LA",6955
10780,22,71346,LA,"Alexandria, LA (Metro)","Lecompte, LA",3040
10780,22,71351,LA,"Alexandria, LA (Metro)","Marksville, LA",113
10780,22,71360,LA,"Alexandria, LA (Metro)","Pineville, LA",35110
10780,22,71367,LA,"Alexandria, LA (Metro)","Saint Landry, LA",23
10780,22,71404,LA,"Alexandria, LA (Metro)","Atlanta, LA",270
10780,22,71405,LA,"Alexandria, LA (Metro)","Ball, LA",5592
10780,22,71407,LA,"Alexandria, LA (Metro)","Bentley, LA",933
10780,22,71409,LA,"Alexandria, LA (Metro)","Boyce, LA",6874
10780,22,71417,LA,"Alexandria, LA (Metro)","Colfax, LA",4932
10780,22,71423,LA,"Alexandria, LA (Metro)","Dry Prong, LA",4538
10780,22,71424,LA,"Alexandria, LA (Metro)","Elmer, LA",1225
10780,22,71427,LA,"Alexandria, LA (Metro)","Flatwoods, LA",309
10780,22,71430,LA,"Alexandria, LA (Metro)","Forest Hill, LA",2576
10780,22,71432,LA,"Alexandria, LA (Metro)","Georgetown, LA",1053
10780,22,71433,LA,"Alexandria, LA (Metro)","Glenmora, LA",4367
10780,22,71438,LA,"Alexandria, LA (Metro)","Hineston, LA",1096
10780,22,71447,LA,"Alexandria, LA (Metro)","Lena, LA",884
10780,22,71454,LA,"Alexandria, LA (Metro)","Montgomery, LA",2227
10780,22,71455,LA,"Alexandria, LA (Metro)","Mora, LA",134
10780,22,71463,LA,"Alexandria, LA (Metro)","Oakdale, LA",441
10780,22,71466,LA,"Alexandria, LA (Metro)","Otis, LA",591
10780,22,71467,LA,"Alexandria, LA (Metro)","Pollock, LA",7998
10780,22,71472,LA,"Alexandria, LA (Metro)","Sieper, LA",287
10780,22,71485,LA,"Alexandria, LA (Metro)","Woodworth, LA",1804
10820,27,56308,MN,"Alexandria, MN (Micro)","Alexandria, MN",23899
10820,27,56315,MN,"Alexandria, MN (Micro)","Brandon, MN",1581
10820,27,56319,MN,"Alexandria, MN (Micro)","Carlos, MN",1272
10820,27,56326,MN,"Alexandria, MN (Micro)","Evansville, MN",1447
10820,27,56327,MN,"Alexandria, MN (Micro)","Farwell, MN",568
10820,27,56332,MN,"Alexandria, MN (Micro)","Garfield, MN",1407
10820,27,56334,MN,"Alexandria, MN (Micro)","Glenwood, MN",102
10820,27,56339,MN,"Alexandria, MN (Micro)","Hoffman, MN",90
10820,27,56343,MN,"Alexandria, MN (Micro)","Kensington, MN",764
10820,27,56349,MN,"Alexandria, MN (Micro)","Lowry, MN",80
10820,27,56354,MN,"Alexandria, MN (Micro)","Miltona, MN",1367
10820,27,56355,MN,"Alexandria, MN (Micro)","Nelson, MN",579
10820,27,56360,MN,"Alexandria, MN (Micro)","Osakis, MN",2393
10820,27,56361,MN,"Alexandria, MN (Micro)","Parkers Prairie, MN",348
10820,27,56385,MN,"Alexandria, MN (Micro)","Villard, MN",28
10820,27,56446,MN,"Alexandria, MN (Micro)","Eagle Bend, MN",84
10860,48,78332,TX,"Alice, TX (Micro)","Alice, TX",28505
10860,48,78342,TX,"Alice, TX (Micro)","Ben Bolt, TX",386
10860,48,78355,TX,"Alice, TX (Micro)","Falfurrias, TX",295
10860,48,78372,TX,"Alice, TX (Micro)","Orange Grove, TX",5410
10860,48,78375,TX,"Alice, TX (Micro)","Premont, TX",3352
10860,48,78380,TX,"Alice, TX (Micro)","Robstown, TX",67
10860,48,78383,TX,"Alice, TX (Micro)","Sandia, TX",1751
10860,48,78384,TX,"Alice, TX (Micro)","San Diego, TX",1072
10860,48,99999,TX,"Alice, TX (Micro)",99999,0
10900,34,7820,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Allamuchy, NJ (PO Boxes)",39
10900,34,7821,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Andover, NJ",835
10900,34,7823,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Belvidere, NJ",7571
10900,34,7825,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Blairstown, NJ",9555
10900,34,7832,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Columbia, NJ",3903
10900,34,7833,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Delaware, NJ",157
10900,34,7838,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Great Meadows, NJ",3568
10900,34,7840,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Hackettstown, NJ",22963
10900,34,7846,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Johnsonburg, NJ",89
10900,34,7860,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Newton, NJ",472
10900,34,7863,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Oxford, NJ",4332
10900,34,7865,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Port Murray, NJ",1418
10900,34,7874,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Stanhope, NJ",79
10900,34,7880,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Vienna, NJ",192
10900,34,7882,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Washington, NJ",14195
10900,34,8802,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Asbury, NJ",1233
10900,34,8804,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Bloomsbury, NJ",781
10900,34,8808,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Broadway, NJ",86
10900,34,8827,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Hampton, NJ",307
10900,34,8865,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Phillipsburg, NJ",29840
10900,34,8886,NJ,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Greenwich, NJ",7077
10900,42,18011,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Alburtis, PA",3846
10900,42,18013,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Bangor, PA",17802
10900,42,18014,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Bath, PA",11387
10900,42,18015,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Bethlehem, PA",32832
10900,42,18016,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Bethlehem, PA",0
10900,42,18017,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Bethlehem, PA",37549
10900,42,18018,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Bethlehem, PA",32413
10900,42,18020,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Bethlehem, PA",20447
10900,42,18030,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Bowmanstown, PA",623
10900,42,18031,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Breinigsville, PA",7510
10900,42,18032,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Catasauqua, PA",9285
10900,42,18034,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Center Valley, PA",8256
10900,42,18035,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Cherryville, PA",241
10900,42,18036,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Coopersburg, PA",10684
10900,42,18037,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Coplay, PA",7070
10900,42,18038,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Danielsville, PA",3091
10900,42,18040,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Easton, PA",15742
10900,42,18041,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","East Greenville, PA",533
10900,42,18042,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Easton, PA",41570
10900,42,18045,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Easton, PA",26391
10900,42,18046,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","East Texas, PA (PO Boxes)",64
10900,42,18049,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Emmaus, PA",17341
10900,42,18051,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Fogelsville, PA",3327
10900,42,18052,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Fullerton, PA",26902
10900,42,18053,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Germansville, PA",2375
10900,42,18055,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Hellertown, PA",11656
10900,42,18058,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Kunkletown, PA",1191
10900,42,18059,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Laurys Station, PA",1228
10900,42,18062,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Macungie, PA",22413
10900,42,18063,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Martins Creek, PA",548
10900,42,18064,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Nazareth, PA",24073
10900,42,18066,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","New Tripoli, PA",6005
10900,42,18067,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Northampton, PA",17852
10900,42,18068,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Old Zionsville, PA (PO Boxes)",42
10900,42,18069,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Orefield, PA",8017
10900,42,18071,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Palmerton, PA",10493
10900,42,18072,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Pen Argyl, PA",6571
10900,42,18077,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Riegelsville, PA",191
10900,42,18078,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Schnecksville, PA",7074
10900,42,18079,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Slatedale, PA",436
10900,42,18080,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Slatington, PA",11456
10900,42,18083,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Stockertown, PA",530
10900,42,18085,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Tatamy, PA",1119
10900,42,18086,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Treichlers, PA (PO Boxes)",398
10900,42,18087,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Trexlertown, PA",738
10900,42,18088,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Walnutport, PA",8375
10900,42,18091,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Wind Gap, PA",5926
10900,42,18092,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Zionsville, PA",3133
10900,42,18101,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Allentown, PA",3897
10900,42,18102,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Allentown, PA",49779
10900,42,18103,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Allentown, PA",45336
10900,42,18104,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Allentown, PA",43236
10900,42,18105,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Allentown, PA",12
10900,42,18106,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Allentown, PA",6889
10900,42,18109,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Allentown, PA",16932
10900,42,18195,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Allentown, PA",0
10900,42,18201,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Hazleton, PA",72
10900,42,18210,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Indian Mountain Lake, PA",6396
10900,42,18211,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Andreas, PA",34
10900,42,18212,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Ashfield, PA (PO Boxes)",131
10900,42,18216,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Beaver Meadows, PA",1031
10900,42,18229,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Jim Thorpe, PA",8498
10900,42,18230,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Junedale, PA (PO Boxes)",132
10900,42,18232,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Lansford, PA",3941
10900,42,18235,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Lehighton, PA",19353
10900,42,18237,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","McAdoo, PA",20
10900,42,18240,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Nesquehoning, PA",3349
10900,42,18244,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Parryville, PA",300
10900,42,18250,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Summit Hill, PA",3034
10900,42,18254,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Tresckow, PA",871
10900,42,18255,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Weatherly, PA",4244
10900,42,18343,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Mount Bethel, PA",3982
10900,42,18351,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Portland, PA",518
10900,42,18610,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Blakeslee, PA",9
10900,42,18624,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Lake Harmony, PA (PO Boxes)",718
10900,42,18661,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","White Haven, PA",809
10900,42,18951,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Quakertown, PA",38
10900,42,19529,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Kempton, PA",1446
10900,42,19530,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Kutztown, PA",651
10900,42,19539,PA,"Allentown-Bethlehem-Easton, PA-NJ (Metro)","Mertztown, PA",77
10940,26,48614,MI,"Alma, MI (Micro)","Brant, MI",26
10940,26,48615,MI,"Alma, MI (Micro)","Breckenridge, MI",2196
10940,26,48637,MI,"Alma, MI (Micro)","Merrill, MI",243
10940,26,48662,MI,"Alma, MI (Micro)","Wheeler, MI",1280
10940,26,48801,MI,"Alma, MI (Micro)","Alma, MI",12923
10940,26,48806,MI,"Alma, MI (Micro)","Ashley, MI",1676
10940,26,48807,MI,"Alma, MI (Micro)","Bannister, MI",642
10940,26,48811,MI,"Alma, MI (Micro)","Carson City, MI",373
10940,26,48831,MI,"Alma, MI (Micro)","Elsie, MI",31
10940,26,48832,MI,"Alma, MI (Micro)","Elwell, MI",1393
10940,26,48835,MI,"Alma, MI (Micro)","Fowler, MI",25
10940,26,48845,MI,"Alma, MI (Micro)","Hubbardston, MI",27
10940,26,48847,MI,"Alma, MI (Micro)","Ithaca, MI",6041
10940,26,48856,MI,"Alma, MI (Micro)","Middleton, MI",966
10940,26,48871,MI,"Alma, MI (Micro)","Perrinton, MI",1952
10940,26,48874,MI,"Alma, MI (Micro)","Pompeii, MI (PO Boxes)",180
10940,26,48877,MI,"Alma, MI (Micro)","Riverdale, MI",1485
10940,26,48879,MI,"Alma, MI (Micro)","Saint Johns, MI",151
